canonical_species_name,canonical_name,trait,value,unit,latitude,longitude,refid,DataOrigin,DatasetID,DataID
Solidago virgaurea,Solidago virgaurea,height,0.08,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.09,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.1,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.11,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.12,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.13,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.14,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.15,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.16,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.17,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.19,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.2,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.21,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.22,m,67.77306,17.53611,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.01,m,61.64506,12.59014,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.08,m,61.64506,12.59014,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.01,m,62.10253,12.34458,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.02,m,62.10253,12.34458,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.03,m,62.10253,12.34458,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.17,m,62.06711,12.24481,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.04,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.05,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.07,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.08,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.09,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.1,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.11,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.12,m,68.33694,21.32006,TTT54,TTT,,
Solidago virgaurea,Solidago virgaurea,height,0.15,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.01,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.04,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.11,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.12,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.13,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.15,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.16,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.19,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.2,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.23,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.02,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.03,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.04,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.12,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.01,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.02,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.03,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.04,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.11,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.12,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.13,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.14,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.15,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.16,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.17,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.19,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.11,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.15,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.16,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.04,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.16,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.04,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.11,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.12,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.13,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.14,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.15,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.02,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.03,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.01,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.11,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.12,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.13,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.14,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.15,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.16,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.04,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.05,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.06,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.07,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.08,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.09,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.1,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.11,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.12,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.13,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.15,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,height,0.01,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.08,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.05,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.06,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.07,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.02,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.04,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.05,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.06,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.07,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.08,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.09,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.1,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.11,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.12,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.13,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.14,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.15,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.16,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.17,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.18,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.19,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.2,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.21,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.05,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.07,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.08,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.09,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.1,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.11,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.12,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.13,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.14,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.15,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.17,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.18,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.2,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.03,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.06,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.07,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.05,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.07,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.08,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.09,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.1,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.11,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.15,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.01,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.03,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium uliginosum,Vaccinium uliginosum,height,0.04,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.08,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.09,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.1,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.11,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.12,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.13,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.02,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.08,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.02,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.08,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.09,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.1,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.11,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.12,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.13,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.16,m,62.11508,12.27236,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.02,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.02,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.13,m,68.33922,21.17958,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.02,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.08,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.09,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.1,m,61.64506,12.59014,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.02,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,61.63542,12.6375,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.01,m,62.10253,12.34458,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.08,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.09,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.1,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.12,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.14,m,62.06711,12.24481,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.01,m,67.77306,17.53611,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.01,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.03,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.04,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.05,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.06,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.07,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.08,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.09,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.1,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.12,m,68.33694,21.32006,TTT54,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,height,0.01,m,68.33922,21.17958,TTT54,TTT,,
Betula nana,Betula nana,height,0.215,m,69.045,20.831,TTT10,TTT,,
